 ,Area,Mean,Min,Max
459,6888.889,255,255,255
460,3022.222,255,255,255
461,1866.667,255,255,255
462,400.000,255,255,255
463,88.889,255,255,255
464,355.556,255,255,255
465,800.000,255,255,255
466,6044.444,255,255,255
467,19288.889,255,255,255
468,577.778,255,255,255
469,88.889,255,255,255
470,533.333,255,255,255
471,1644.444,255,255,255
472,88.889,255,255,255
473,44.444,255,255,255
474,1911.111,255,255,255
475,1422.222,255,255,255
476,7155.556,255,255,255
477,622.222,255,255,255
478,444.444,255,255,255
479,2355.556,255,255,255
480,15644.444,255,255,255
481,4488.889,255,255,255
482,222.222,255,255,255
483,2622.222,255,255,255
484,133.333,255,255,255
485,355.556,255,255,255
486,1600.000,255,255,255
487,88.889,255,255,255
488,311.111,255,255,255
489,1866.667,255,255,255
490,355.556,255,255,255
491,755.556,255,255,255
492,4133.333,255,255,255
493,44.444,255,255,255
494,577.778,255,255,255
495,44.444,255,255,255
496,5022.222,255,255,255
497,844.444,255,255,255
498,17288.889,255,255,255
499,8133.333,255,255,255
500,177.778,255,255,255
501,488.889,255,255,255
502,51288.889,255,255,255
503,4355.556,255,255,255
504,2622.222,255,255,255
505,44.444,255,255,255
506,266.667,255,255,255
507,133.333,255,255,255
508,622.222,255,255,255
509,2355.556,255,255,255
510,3511.111,255,255,255
511,3155.556,255,255,255
512,533.333,255,255,255
513,488.889,255,255,255
514,622.222,255,255,255
515,44.444,255,255,255
516,2088.889,255,255,255
517,3866.667,255,255,255
518,133.333,255,255,255
519,266.667,255,255,255
520,711.111,255,255,255
521,1200.000,255,255,255
522,177.778,255,255,255
523,1555.556,255,255,255
524,933.333,255,255,255
525,20266.667,255,255,255
526,844.444,255,255,255
527,1644.444,255,255,255
528,5288.889,255,255,255
529,44.444,255,255,255
530,3111.111,255,255,255
531,4977.778,255,255,255
532,977.778,255,255,255
533,3155.556,255,255,255
534,355.556,255,255,255
535,3333.333,255,255,255
536,222.222,255,255,255
537,444.444,255,255,255
538,133.333,255,255,255
539,1022.222,255,255,255
540,2088.889,255,255,255
541,133.333,255,255,255
542,1333.333,255,255,255
543,1733.333,255,255,255
544,755.556,255,255,255
545,2044.444,255,255,255
546,88.889,255,255,255
547,1511.111,255,255,255
548,8400.000,255,255,255
549,6800.000,255,255,255
550,1288.889,255,255,255
551,44.444,255,255,255
552,3066.667,255,255,255
553,4177.778,255,255,255
554,2800.000,255,255,255
555,1111.111,255,255,255
556,2000.000,255,255,255
557,11555.556,255,255,255
558,2222.222,255,255,255
559,2444.444,255,255,255
560,3822.222,255,255,255
561,7333.333,255,255,255
562,2177.778,255,255,255
563,3066.667,255,255,255
564,2711.111,255,255,255
565,266.667,255,255,255
566,311.111,255,255,255
567,88.889,255,255,255
568,488.889,255,255,255
569,44.444,255,255,255
570,44.444,255,255,255
571,1511.111,255,255,255
572,1333.333,255,255,255
573,88.889,255,255,255
574,444.444,255,255,255
575,9155.556,255,255,255
576,1200.000,255,255,255
577,6177.778,255,255,255
578,755.556,255,255,255
579,177.778,255,255,255
580,1555.556,255,255,255
581,6933.333,255,255,255
582,4000.000,255,255,255
583,4044.444,255,255,255
584,5333.333,255,255,255
585,577.778,255,255,255
586,1333.333,255,255,255
587,44.444,255,255,255
588,222.222,255,255,255
589,1688.889,255,255,255
590,933.333,255,255,255
591,10355.556,255,255,255
592,844.444,255,255,255
593,3244.444,255,255,255
594,44.444,255,255,255
595,800.000,255,255,255
596,2622.222,255,255,255
597,11111.111,255,255,255
598,88.889,255,255,255
599,12711.111,255,255,255
600,27466.667,255,255,255
601,8400.000,255,255,255
602,400.000,255,255,255
603,133.333,255,255,255
604,4711.111,255,255,255
605,2755.556,255,255,255
606,3866.667,255,255,255
607,133.333,255,255,255
608,533.333,255,255,255
609,844.444,255,255,255
610,88.889,255,255,255
611,400.000,255,255,255
612,2222.222,255,255,255
613,2933.333,255,255,255
614,444.444,255,255,255
615,488.889,255,255,255
616,2577.778,255,255,255
617,2044.444,255,255,255
618,1777.778,255,255,255
619,5244.444,255,255,255
620,933.333,255,255,255
621,2044.444,255,255,255
622,488.889,255,255,255
623,666.667,255,255,255
624,1600.000,255,255,255
625,2355.556,255,255,255
626,2888.889,255,255,255
627,266.667,255,255,255
628,133.333,255,255,255
629,2222.222,255,255,255
630,44.444,255,255,255
631,533.333,255,255,255
632,7600.000,255,255,255
633,6044.444,255,255,255
634,577.778,255,255,255
635,400.000,255,255,255
636,800.000,255,255,255
637,311.111,255,255,255
638,2044.444,255,255,255
639,2755.556,255,255,255
640,1866.667,255,255,255
641,2711.111,255,255,255
642,1866.667,255,255,255
643,133.333,255,255,255
644,13777.778,255,255,255
645,133.333,255,255,255
646,977.778,255,255,255
647,1155.556,255,255,255
648,1777.778,255,255,255
649,266.667,255,255,255
650,888.889,255,255,255
651,311.111,255,255,255
652,1733.333,255,255,255
653,266.667,255,255,255
654,222.222,255,255,255
655,2044.444,255,255,255
656,88.889,255,255,255
657,7022.222,255,255,255
658,755.556,255,255,255
659,1377.778,255,255,255
660,1822.222,255,255,255
661,355.556,255,255,255
662,177.778,255,255,255
663,44.444,255,255,255
664,1111.111,255,255,255
665,488.889,255,255,255
666,3244.444,255,255,255
667,577.778,255,255,255
668,933.333,255,255,255
669,1155.556,255,255,255
670,1955.556,255,255,255
671,622.222,255,255,255
672,2711.111,255,255,255
673,2044.444,255,255,255
674,88.889,255,255,255
675,266.667,255,255,255
676,5777.778,255,255,255
