 ,Area,Mean,Min,Max
219,2266.667,255,255,255
220,222.222,255,255,255
221,222.222,255,255,255
222,3111.111,255,255,255
223,4977.778,255,255,255
224,5555.556,255,255,255
225,4000.000,255,255,255
226,2044.444,255,255,255
227,6666.667,255,255,255
228,1111.111,255,255,255
229,444.444,255,255,255
230,5066.667,255,255,255
231,1288.889,255,255,255
232,11688.889,255,255,255
233,9911.111,255,255,255
234,3377.778,255,255,255
235,44.444,255,255,255
236,36311.111,255,255,255
237,88.889,255,255,255
238,44.444,255,255,255
239,1866.667,255,255,255
240,800.000,255,255,255
241,5111.111,255,255,255
242,933.333,255,255,255
